Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_C
2109,Assam,CHIRANG,2005,Kharif     ,Jute,1242.0,12379.0,20.9
2110,Assam,CHIRANG,2005,Kharif     ,Maize,234.0,143.0,24.8
2111,Assam,CHIRANG,2005,Kharif     ,Mesta,144.0,852.0,21.8
2112,Assam,CHIRANG,2005,Kharif     ,Niger seed,13.0,7.0,27.1
2113,Assam,CHIRANG,2005,Kharif     ,Sesamum,342.0,155.0,24.6
2114,Assam,CHIRANG,2005,Kharif     ,Small millets,260.0,126.0,26.9
2115,Assam,CHIRANG,2005,Rabi       ,Gram,21.0,10.0,21.4
2116,Assam,CHIRANG,2005,Rabi       ,Linseed,247.0,103.0,21.4
2117,Assam,CHIRANG,2005,Rabi       ,Masoor,1043.0,576.0,25.4
2118,Assam,CHIRANG,2005,Rabi       ,Moong(Green Gram),156.0,64.0,20.4
2119,Assam,CHIRANG,2005,Rabi       ,Other  Rabi pulses,2761.0,1505.0,22.6
2120,Assam,CHIRANG,2005,Rabi       ,Peas & beans (Pulses),313.0,232.0,29.8
2121,Assam,CHIRANG,2005,Rabi       ,Rapeseed &Mustard,7534.0,3933.0,28.9
2122,Assam,CHIRANG,2005,Rabi       ,Urad,777.0,264.0,24.7
2123,Assam,CHIRANG,2005,Rabi       ,Wheat,1577.0,1823.0,23.2
2124,Assam,CHIRANG,2005,Summer     ,Rice,3438.0,5583.0,26.0
2125,Assam,CHIRANG,2005,Whole Year ,Banana,527.0,6382.0,29.5
2126,Assam,CHIRANG,2005,Whole Year ,Dry chillies,431.0,275.0,26.3
2127,Assam,CHIRANG,2005,Whole Year ,Onion,81.0,162.0,25.9
2128,Assam,CHIRANG,2005,Whole Year ,Potato,1789.0,11299.0,29.8
2129,Assam,CHIRANG,2005,Whole Year ,Sugarcane,95.0,3533.0,29.1
2130,Assam,CHIRANG,2005,Whole Year ,Sweet potato,136.0,408.0,27.1
2131,Assam,CHIRANG,2005,Whole Year ,Tapioca,130.0,556.0,22.8
2132,Assam,CHIRANG,2005,Whole Year ,Tobacco,37.0,19.0,24.4
2133,Assam,CHIRANG,2005,Whole Year ,Turmeric,313.0,183.0,25.1
2134,Assam,CHIRANG,2005,Winter     ,Rice,29259.0,35506.0,17.0
2135,Assam,CHIRANG,2006,Autumn     ,Rice,15038.0,13303.0,20.6
2136,Assam,CHIRANG,2006,Kharif     ,Arhar/Tur,160.0,133.0,28.5
2137,Assam,CHIRANG,2006,Kharif     ,Castor seed,26.0,11.0,25.3
2138,Assam,CHIRANG,2006,Kharif     ,Cotton(lint),3.0,1.0,27.7
2139,Assam,CHIRANG,2006,Kharif     ,Jute,1209.0,11714.0,27.6
2140,Assam,CHIRANG,2006,Kharif     ,Maize,442.0,269.0,28.8
2141,Assam,CHIRANG,2006,Kharif     ,Mesta,215.0,1347.0,24.5
2142,Assam,CHIRANG,2006,Kharif     ,Niger seed,267.0,134.0,22.1
2143,Assam,CHIRANG,2006,Kharif     ,Sesamum,389.0,176.0,29.0
2144,Assam,CHIRANG,2006,Kharif     ,Small millets,275.0,133.0,25.1
2145,Assam,CHIRANG,2006,Rabi       ,Gram,19.0,9.0,27.9
2146,Assam,CHIRANG,2006,Rabi       ,Linseed,244.0,102.0,29.2
2147,Assam,CHIRANG,2006,Rabi       ,Masoor,1258.0,694.0,23.9
2148,Assam,CHIRANG,2006,Rabi       ,Moong(Green Gram),94.0,39.0,27.6
2149,Assam,CHIRANG,2006,Rabi       ,Other  Rabi pulses,534.0,261.0,20.7
2150,Assam,CHIRANG,2006,Rabi       ,Peas & beans (Pulses),348.0,258.0,21.0
2151,Assam,CHIRANG,2006,Rabi       ,Rapeseed &Mustard,10257.0,4985.0,20.0
2152,Assam,CHIRANG,2006,Rabi       ,Urad,958.0,492.0,28.9
2153,Assam,CHIRANG,2006,Rabi       ,Wheat,1814.0,2053.0,24.4
2154,Assam,CHIRANG,2006,Summer     ,Rice,3757.0,7578.0,28.4
2155,Assam,CHIRANG,2006,Whole Year ,Arecanut,2008.0,1541.0,22.9
2156,Assam,CHIRANG,2006,Whole Year ,Banana,525.0,6347.0,22.4
2157,Assam,CHIRANG,2006,Whole Year ,Coconut ,303.0,2313000.0,27.8
2158,Assam,CHIRANG,2006,Whole Year ,Dry chillies,501.0,319.0,30.0
2159,Assam,CHIRANG,2006,Whole Year ,Onion,140.0,280.0,20.0
2160,Assam,CHIRANG,2006,Whole Year ,Potato,2214.0,14376.0,21.3
2161,Assam,CHIRANG,2006,Whole Year ,Sugarcane,74.0,2933.0,24.2
2162,Assam,CHIRANG,2006,Whole Year ,Sweet potato,139.0,417.0,25.5
2163,Assam,CHIRANG,2006,Whole Year ,Tapioca,310.0,1313.0,22.3
2164,Assam,CHIRANG,2006,Whole Year ,Tobacco,38.0,19.0,30.0
2165,Assam,CHIRANG,2006,Whole Year ,Turmeric,331.0,194.0,20.2
2166,Assam,CHIRANG,2006,Winter     ,Rice,32687.0,42532.0,19.9
2167,Assam,CHIRANG,2007,Autumn     ,Rice,15899.0,12476.0,22.2
2168,Assam,CHIRANG,2007,Kharif     ,Arhar/Tur,119.0,99.0,27.1
2169,Assam,CHIRANG,2007,Kharif     ,Castor seed,16.0,7.0,22.5
2170,Assam,CHIRANG,2007,Kharif     ,Cotton(lint),3.0,1.0,26.5
2171,Assam,CHIRANG,2007,Kharif     ,Jute,1385.0,14389.0,26.2
2172,Assam,CHIRANG,2007,Kharif     ,Maize,329.0,200.0,28.9
2173,Assam,CHIRANG,2007,Kharif     ,Mesta,209.0,1324.0,22.3
2174,Assam,CHIRANG,2007,Kharif     ,Niger seed,191.0,96.0,22.0
2175,Assam,CHIRANG,2007,Kharif     ,Sesamum,428.0,213.0,29.4
2176,Assam,CHIRANG,2007,Kharif     ,Small millets,132.0,62.0,26.2
2177,Assam,CHIRANG,2007,Rabi       ,Gram,15.0,7.0,21.4
2178,Assam,CHIRANG,2007,Rabi       ,Linseed,247.0,105.0,21.3
2179,Assam,CHIRANG,2007,Rabi       ,Masoor,1462.0,788.0,25.3
2180,Assam,CHIRANG,2007,Rabi       ,Moong(Green Gram),110.0,45.0,20.0
2181,Assam,CHIRANG,2007,Rabi       ,Other  Rabi pulses,703.0,342.0,21.1
2182,Assam,CHIRANG,2007,Rabi       ,Peas & beans (Pulses),352.0,268.0,22.0
2183,Assam,CHIRANG,2007,Rabi       ,Rapeseed &Mustard,10943.0,6072.0,26.8
2184,Assam,CHIRANG,2007,Rabi       ,Urad,747.0,553.0,30.0
2185,Assam,CHIRANG,2007,Rabi       ,Wheat,1316.0,2203.0,21.5
2186,Assam,CHIRANG,2007,Summer     ,Rice,3182.0,5118.0,25.8
2187,Assam,CHIRANG,2007,Whole Year ,Arecanut,2207.0,1865.0,30.0
2188,Assam,CHIRANG,2007,Whole Year ,Banana,532.0,6440.0,22.4
2189,Assam,CHIRANG,2007,Whole Year ,Black pepper,15.0,22.0,26.5
2190,Assam,CHIRANG,2007,Whole Year ,Coconut ,341.0,2648000.0,22.8
2191,Assam,CHIRANG,2007,Whole Year ,Dry chillies,460.0,293.0,25.5
2192,Assam,CHIRANG,2007,Whole Year ,Dry ginger,153.0,1065.0,28.6
2193,Assam,CHIRANG,2007,Whole Year ,Onion,145.0,290.0,22.1
2194,Assam,CHIRANG,2007,Whole Year ,Potato,1804.0,16412.0,23.5
2195,Assam,CHIRANG,2007,Whole Year ,Sugarcane,52.0,1980.0,21.5
2196,Assam,CHIRANG,2007,Whole Year ,Sweet potato,130.0,390.0,21.8
2197,Assam,CHIRANG,2007,Whole Year ,Tapioca,310.0,1315.0,22.8
2198,Assam,CHIRANG,2007,Whole Year ,Tobacco,37.0,18.0,22.8
2199,Assam,CHIRANG,2007,Whole Year ,Turmeric,340.0,200.0,27.3
2200,Assam,CHIRANG,2007,Winter     ,Rice,34552.0,34188.0,12.0
2201,Assam,CHIRANG,2008,Autumn     ,Rice,14608.0,8786.0,24.3
2202,Assam,CHIRANG,2008,Kharif     ,Arhar/Tur,128.0,107.0,25.0
2203,Assam,CHIRANG,2008,Kharif     ,Castor seed,14.0,4.0,24.0
2204,Assam,CHIRANG,2008,Kharif     ,Cotton(lint),2.0,1.0,22.3
2205,Assam,CHIRANG,2008,Kharif     ,Jute,1081.0,10879.0,23.8
2206,Assam,CHIRANG,2008,Kharif     ,Maize,418.0,254.0,25.7
2207,Assam,CHIRANG,2008,Kharif     ,Mesta,280.0,1600.0,23.0
2208,Assam,CHIRANG,2008,Kharif     ,Niger seed,1013.0,507.0,24.7
2209,Assam,CHIRANG,2008,Kharif     ,Sesamum,522.0,207.0,23.3
2210,Assam,CHIRANG,2008,Kharif     ,Small millets,126.0,64.0,21.1
2211,Assam,CHIRANG,2008,Rabi       ,Blackgram,727.0,430.0,26.2
2212,Assam,CHIRANG,2008,Rabi       ,Gram,15.0,7.0,22.0
2213,Assam,CHIRANG,2008,Rabi       ,Linseed,238.0,107.0,22.9
2214,Assam,CHIRANG,2008,Rabi       ,Masoor,1364.0,662.0,26.0
2215,Assam,CHIRANG,2008,Rabi       ,Moong(Green Gram),118.0,48.0,22.9
2216,Assam,CHIRANG,2008,Rabi       ,Peas & beans (Pulses),365.0,273.0,21.9
2217,Assam,CHIRANG,2008,Rabi       ,Rapeseed &Mustard,11056.0,7976.0,21.9
2218,Assam,CHIRANG,2008,Rabi       ,Urad,727.0,430.0,23.6
2219,Assam,CHIRANG,2008,Rabi       ,Wheat,1706.0,2044.0,29.3
2220,Assam,CHIRANG,2008,Summer     ,Rice,3419.0,4668.0,28.1
2221,Assam,CHIRANG,2008,Whole Year ,Arecanut,2260.0,2451.0,26.3
2222,Assam,CHIRANG,2008,Whole Year ,Banana,571.0,7509.0,27.0
2223,Assam,CHIRANG,2008,Whole Year ,Black pepper,14.0,27.0,26.0
2224,Assam,CHIRANG,2008,Whole Year ,Coconut ,359.0,3367000.0,25.0
2225,Assam,CHIRANG,2008,Whole Year ,Dry chillies,514.0,327.0,23.8
2226,Assam,CHIRANG,2008,Whole Year ,Dry ginger,273.0,1901.0,20.9
2227,Assam,CHIRANG,2008,Whole Year ,Onion,190.0,381.0,26.9
2228,Assam,CHIRANG,2008,Whole Year ,Potato,1950.0,15520.0,28.0
2229,Assam,CHIRANG,2008,Whole Year ,Sugarcane,61.0,2342.0,25.0
2230,Assam,CHIRANG,2008,Whole Year ,Sweet potato,118.0,354.0,29.2
2231,Assam,CHIRANG,2008,Whole Year ,Tapioca,333.0,1490.0,22.1
2232,Assam,CHIRANG,2008,Whole Year ,Tobacco,38.0,20.0,25.7
2233,Assam,CHIRANG,2008,Whole Year ,Turmeric,369.0,216.0,23.8
2234,Assam,CHIRANG,2008,Winter     ,Rice,33354.0,35693.0,13.0
2235,Assam,CHIRANG,2009,Autumn     ,Rice,14635.0,12473.0,24.6
2236,Assam,CHIRANG,2009,Kharif     ,Arhar/Tur,137.0,114.0,26.5
2237,Assam,CHIRANG,2009,Kharif     ,Castor seed,19.0,7.0,20.0
2238,Assam,CHIRANG,2009,Kharif     ,Cotton(lint),2.0,1.0,27.1
2239,Assam,CHIRANG,2009,Kharif     ,Jute,1101.0,11013.0,25.6
2240,Assam,CHIRANG,2009,Kharif     ,Maize,406.0,247.0,28.2
2241,Assam,CHIRANG,2009,Kharif     ,Mesta,176.0,1075.0,30.0
2242,Assam,CHIRANG,2009,Kharif     ,Niger seed,490.0,249.0,24.6
2243,Assam,CHIRANG,2009,Kharif     ,Sesamum,446.0,200.0,29.1
2244,Assam,CHIRANG,2009,Kharif     ,Small millets,178.0,87.0,26.2
2245,Assam,CHIRANG,2009,Rabi       ,Banana,578.0,7196.0,25.8
2246,Assam,CHIRANG,2009,Rabi       ,Gram,16.0,8.0,26.8
2247,Assam,CHIRANG,2009,Rabi       ,Linseed,343.0,148.0,22.1
2248,Assam,CHIRANG,2009,Rabi       ,Masoor,1361.0,715.0,22.4
2249,Assam,CHIRANG,2009,Rabi       ,Moong(Green Gram),145.0,59.0,29.1
2250,Assam,CHIRANG,2009,Rabi       ,Peas & beans (Pulses),355.0,266.0,24.9
2251,Assam,CHIRANG,2009,Rabi       ,Rapeseed &Mustard,10752.0,4730.0,28.8
2252,Assam,CHIRANG,2009,Rabi       ,Urad,1064.0,286.0,24.4
2253,Assam,CHIRANG,2009,Rabi       ,Wheat,1748.0,2426.0,28.5
2254,Assam,CHIRANG,2009,Summer     ,Rice,3453.0,4995.0,25.9
2255,Assam,CHIRANG,2009,Whole Year ,Arecanut,2588.0,2496.0,24.3
2256,Assam,CHIRANG,2009,Whole Year ,Banana,578.0,7196.0,24.4
2257,Assam,CHIRANG,2009,Whole Year ,Black pepper,15.0,25.0,21.9
2258,Assam,CHIRANG,2009,Whole Year ,Coconut ,323.0,2964000.0,29.2
2259,Assam,CHIRANG,2009,Whole Year ,Dry chillies,492.0,313.0,20.0
2260,Assam,CHIRANG,2009,Whole Year ,Dry ginger,213.0,1483.0,20.3
2261,Assam,CHIRANG,2009,Whole Year ,Onion,158.0,316.0,27.8
2262,Assam,CHIRANG,2009,Whole Year ,Potato,2080.0,18110.0,24.4
2263,Assam,CHIRANG,2009,Whole Year ,Sugarcane,62.0,2425.0,22.7
2264,Assam,CHIRANG,2009,Whole Year ,Sweet potato,129.0,387.0,24.1
2265,Assam,CHIRANG,2009,Whole Year ,Tapioca,331.0,1429.0,22.5
2266,Assam,CHIRANG,2009,Whole Year ,Tobacco,38.0,19.0,20.0
2267,Assam,CHIRANG,2009,Whole Year ,Turmeric,347.0,203.0,21.2
2268,Assam,CHIRANG,2009,Winter     ,Rice,33708.0,52037.0,12.0
2269,Assam,CHIRANG,2010,Autumn     ,Rice,15372.0,15765.0,26.9
2270,Assam,CHIRANG,2010,Kharif     ,Arhar/Tur,329.0,274.0,22.3
2271,Assam,CHIRANG,2010,Kharif     ,Castor seed,6.0,2.0,29.2
2272,Assam,CHIRANG,2010,Kharif     ,Jute,1416.0,13329.0,24.6
2273,Assam,CHIRANG,2010,Kharif     ,Maize,478.0,291.0,25.6
2274,Assam,CHIRANG,2010,Kharif     ,Mesta,204.0,1376.0,23.2
2275,Assam,CHIRANG,2010,Kharif     ,Niger seed,371.0,192.0,21.5
2276,Assam,CHIRANG,2010,Kharif     ,Sesamum,383.0,171.0,24.3
2277,Assam,CHIRANG,2010,Kharif     ,Small millets,61.0,28.0,23.2
2278,Assam,CHIRANG,2010,Rabi       ,Arecanut,2588.0,2496.0,29.0
2279,Assam,CHIRANG,2010,Rabi       ,Banana,418.0,5258.0,20.1
2280,Assam,CHIRANG,2010,Rabi       ,Gram,213.0,100.0,21.5
2281,Assam,CHIRANG,2010,Rabi       ,Linseed,227.0,100.0,27.9
2282,Assam,CHIRANG,2010,Rabi       ,Masoor,1382.0,714.0,23.2
2283,Assam,CHIRANG,2010,Rabi       ,Moong(Green Gram),143.0,58.0,27.0
2284,Assam,CHIRANG,2010,Rabi       ,Peas & beans (Pulses),317.0,242.0,27.0
2285,Assam,CHIRANG,2010,Rabi       ,Rapeseed &Mustard,8557.0,3438.0,24.9
2286,Assam,CHIRANG,2010,Rabi       ,Urad,806.0,377.0,25.6
2287,Assam,CHIRANG,2010,Rabi       ,Wheat,1064.0,1755.0,21.8
2288,Assam,CHIRANG,2010,Summer     ,Rice,1713.0,4240.0,25.9
2289,Assam,CHIRANG,2010,Whole Year ,Banana,418.0,5258.0,26.0
2290,Assam,CHIRANG,2010,Whole Year ,Black pepper,12.0,20.0,21.4
2291,Assam,CHIRANG,2010,Whole Year ,Coconut ,323.0,2964000.0,22.2
2292,Assam,CHIRANG,2010,Whole Year ,Dry chillies,540.0,344.0,27.1
2293,Assam,CHIRANG,2010,Whole Year ,Dry ginger,391.0,2722.0,28.9
2294,Assam,CHIRANG,2010,Whole Year ,Onion,195.0,390.0,22.6
2295,Assam,CHIRANG,2010,Whole Year ,Potato,2287.0,17200.0,28.3
2296,Assam,CHIRANG,2010,Whole Year ,Sugarcane,92.0,3330.0,28.6
2297,Assam,CHIRANG,2010,Whole Year ,Sweet potato,130.0,390.0,23.3
2298,Assam,CHIRANG,2010,Whole Year ,Tapioca,773.0,3361.0,25.7
2299,Assam,CHIRANG,2010,Whole Year ,Tobacco,50.0,26.0,21.1
2300,Assam,CHIRANG,2010,Whole Year ,Turmeric,468.0,274.0,29.6
2301,Assam,CHIRANG,2010,Winter     ,Rice,35740.0,57482.0,13.2
2302,Assam,CHIRANG,2011,Autumn     ,Paddy,15177.0,17161.0,20.0
2303,Assam,CHIRANG,2011,Autumn     ,Rice,15177.0,17161.0,23.9
2304,Assam,CHIRANG,2011,Kharif     ,Arhar/Tur,281.0,246.0,28.6
2305,Assam,CHIRANG,2011,Kharif     ,Castor seed,13.0,7.0,29.2
2306,Assam,CHIRANG,2011,Kharif     ,Cotton(lint),7.0,3.0,27.6
2307,Assam,CHIRANG,2011,Kharif     ,Jute,1041.0,9749.0,23.6
2308,Assam,CHIRANG,2011,Kharif     ,Maize,356.0,250.0,22.5
2309,Assam,CHIRANG,2011,Kharif     ,Mesta,228.0,1119.0,27.5
2310,Assam,CHIRANG,2011,Kharif     ,Niger seed,625.0,321.0,28.1
2311,Assam,CHIRANG,2011,Kharif     ,Orange,1117.0,13626.0,22.9
2312,Assam,CHIRANG,2011,Kharif     ,Papaya,197.0,32.0,26.9
2313,Assam,CHIRANG,2011,Kharif     ,Sesamum,450.0,249.0,21.7
2314,Assam,CHIRANG,2011,Kharif     ,Small millets,122.0,63.0,20.6
2315,Assam,CHIRANG,2011,Kharif     ,Tapioca,741.0,3594.0,22.5
2316,Assam,CHIRANG,2011,Kharif     ,Tobacco,74.0,38.0,20.3
2317,Assam,CHIRANG,2011,Rabi       ,Arecanut,2912.0,2524.0,29.2
2318,Assam,CHIRANG,2011,Rabi       ,Black pepper,14.0,24.0,28.9
2319,Assam,CHIRANG,2011,Rabi       ,Dry chillies,515.0,411.0,26.6
2320,Assam,CHIRANG,2011,Rabi       ,Ginger,302.0,1510.0,27.0
2321,Assam,CHIRANG,2011,Rabi       ,Gram,81.0,42.0,21.8
2322,Assam,CHIRANG,2011,Rabi       ,Linseed,269.0,126.0,20.2
2323,Assam,CHIRANG,2011,Rabi       ,Masoor,1170.0,621.0,22.9
2324,Assam,CHIRANG,2011,Rabi       ,Moong(Green Gram),129.0,62.0,25.8
2325,Assam,CHIRANG,2011,Rabi       ,Peas & beans (Pulses),249.0,192.0,21.1
2326,Assam,CHIRANG,2011,Rabi       ,Pineapple,560.0,10505.0,22.0
2327,Assam,CHIRANG,2011,Rabi       ,Rapeseed &Mustard,9196.0,4794.0,28.6
2328,Assam,CHIRANG,2011,Rabi       ,Sweet potato,126.0,429.0,23.1
2329,Assam,CHIRANG,2011,Rabi       ,Urad,770.0,368.0,30.0
2330,Assam,CHIRANG,2011,Rabi       ,Wheat,966.0,990.0,21.4
2331,Assam,CHIRANG,2011,Summer     ,Paddy,442.0,1106.0,24.2
2332,Assam,CHIRANG,2011,Summer     ,Rice,442.0,1106.0,23.8
2333,Assam,CHIRANG,2011,Whole Year ,Banana,512.0,6912.0,27.5
2334,Assam,CHIRANG,2011,Whole Year ,Coconut ,451.0,3748.0,26.3
2335,Assam,CHIRANG,2011,Whole Year ,Onion,181.0,547.0,22.0
2336,Assam,CHIRANG,2011,Whole Year ,Potato,2384.0,18118.0,28.7
2337,Assam,CHIRANG,2011,Whole Year ,Sugarcane,96.0,3557.0,27.9
2338,Assam,CHIRANG,2011,Whole Year ,Turmeric,395.0,259.0,21.3
2339,Assam,CHIRANG,2011,Winter     ,Paddy,35480.0,42430.0,12.0
2340,Assam,CHIRANG,2011,Winter     ,Rice,35480.0,42430.0,19.8
2341,Assam,CHIRANG,2012,Autumn     ,Paddy,17722.0,22966.0,29.1
2342,Assam,CHIRANG,2012,Autumn     ,Rice,17722.0,22966.0,21.8
2343,Assam,CHIRANG,2012,Kharif     ,Arhar/Tur,368.0,342.0,29.1
2344,Assam,CHIRANG,2012,Kharif     ,Castor seed,6.0,3.0,22.8
2345,Assam,CHIRANG,2012,Kharif     ,Cotton(lint),34.0,15.0,27.1
2346,Assam,CHIRANG,2012,Kharif     ,Jute,2165.0,18561.0,20.5
2347,Assam,CHIRANG,2012,Kharif     ,Maize,516.0,410.0,23.1
2348,Assam,CHIRANG,2012,Kharif     ,Mesta,253.0,1773.0,26.9
2349,Assam,CHIRANG,2012,Kharif     ,Niger seed,195.0,103.0,21.6
2350,Assam,CHIRANG,2012,Kharif     ,Orange,1188.0,14630.0,22.3
2351,Assam,CHIRANG,2012,Kharif     ,Papaya,251.0,4096.0,27.3
2352,Assam,CHIRANG,2012,Kharif     ,Sesamum,331.0,213.0,24.6
2353,Assam,CHIRANG,2012,Kharif     ,Small millets,54.0,25.0,30.0
2354,Assam,CHIRANG,2012,Kharif     ,Tapioca,705.0,3560.0,27.7
2355,Assam,CHIRANG,2012,Kharif     ,Tobacco,77.0,39.0,28.3
2356,Assam,CHIRANG,2012,Rabi       ,Arecanut,2267.0,2232.0,28.3
2357,Assam,CHIRANG,2012,Rabi       ,Black pepper,17.0,29.0,21.9
2358,Assam,CHIRANG,2012,Rabi       ,Dry chillies,412.0,356.0,25.2
2359,Assam,CHIRANG,2012,Rabi       ,Ginger,371.0,1864.0,26.3
2360,Assam,CHIRANG,2012,Rabi       ,Gram,133.0,69.0,26.4
2361,Assam,CHIRANG,2012,Rabi       ,Linseed,203.0,102.0,23.0
2362,Assam,CHIRANG,2012,Rabi       ,Masoor,1880.0,1114.0,27.0
2363,Assam,CHIRANG,2012,Rabi       ,Moong(Green Gram),124.0,66.0,26.1
2364,Assam,CHIRANG,2012,Rabi       ,Peas & beans (Pulses),241.0,194.0,24.7
2365,Assam,CHIRANG,2012,Rabi       ,Pineapple,645.0,12171.0,29.4
2366,Assam,CHIRANG,2012,Rabi       ,Rapeseed &Mustard,9245.0,3211.0,22.3
2367,Assam,CHIRANG,2012,Rabi       ,Sweet potato,127.0,449.0,24.3
2368,Assam,CHIRANG,2012,Rabi       ,Urad,756.0,265.0,20.0
2369,Assam,CHIRANG,2012,Rabi       ,Wheat,614.0,616.0,22.4
2370,Assam,CHIRANG,2012,Summer     ,Rice,3262.0,9672.0,29.6
2371,Assam,CHIRANG,2012,Whole Year ,Banana,647.0,10652.0,22.5
2372,Assam,CHIRANG,2012,Whole Year ,Coconut ,478.0,2949.0,20.0
2373,Assam,CHIRANG,2012,Whole Year ,Onion,200.0,629.0,29.0
2374,Assam,CHIRANG,2012,Whole Year ,Potato,2854.0,21810.0,27.3
2375,Assam,CHIRANG,2012,Whole Year ,Sugarcane,193.0,6873.0,20.6
2376,Assam,CHIRANG,2012,Whole Year ,Turmeric,470.0,317.0,20.4
2377,Assam,CHIRANG,2012,Winter     ,Paddy,36176.0,50867.0,22.0
2378,Assam,CHIRANG,2012,Winter     ,Rice,36176.0,50867.0,22.0
2379,Assam,CHIRANG,2013,Autumn     ,Paddy,8879.0,11707.0,29.0
2380,Assam,CHIRANG,2013,Autumn     ,Rice,8879.0,11707.0,21.3
2381,Assam,CHIRANG,2013,Kharif     ,Arhar/Tur,262.0,216.0,26.2
2382,Assam,CHIRANG,2013,Kharif     ,Castor seed,4.0,2.0,28.1
2383,Assam,CHIRANG,2013,Kharif     ,Cotton(lint),27.0,11.0,26.9
2384,Assam,CHIRANG,2013,Kharif     ,Jute,1239.0,12727.0,30.0
2385,Assam,CHIRANG,2013,Kharif     ,Maize,397.0,770.0,20.7
2386,Assam,CHIRANG,2013,Kharif     ,Mesta,246.0,2660.0,24.3
2387,Assam,CHIRANG,2013,Kharif     ,Niger seed,195.0,128.0,29.1
2388,Assam,CHIRANG,2013,Kharif     ,Orange,1080.0,13300.0,25.9
2389,Assam,CHIRANG,2013,Kharif     ,Papaya,257.0,4194.0,21.1
2390,Assam,CHIRANG,2013,Kharif     ,Sesamum,383.0,218.0,22.8
2391,Assam,CHIRANG,2013,Kharif     ,Small millets,63.0,50.0,26.1
2392,Assam,CHIRANG,2013,Kharif     ,Tapioca,187.0,944.0,21.7
2393,Assam,CHIRANG,2013,Kharif     ,Tobacco,79.0,40.0,27.6
2394,Assam,CHIRANG,2013,Rabi       ,Arecanut,2291.0,1555.0,25.0
2395,Assam,CHIRANG,2013,Rabi       ,Black pepper,16.0,28.0,21.0
2396,Assam,CHIRANG,2013,Rabi       ,Dry chillies,424.0,367.0,22.0
2397,Assam,CHIRANG,2013,Rabi       ,Ginger,348.0,1749.0,24.5
2398,Assam,CHIRANG,2013,Rabi       ,Gram,141.0,75.0,30.0
2399,Assam,CHIRANG,2013,Rabi       ,Linseed,197.0,131.0,25.9
2400,Assam,CHIRANG,2013,Rabi       ,Masoor,1914.0,1599.0,27.0
2401,Assam,CHIRANG,2013,Rabi       ,Moong(Green Gram),119.0,55.0,23.9
2402,Assam,CHIRANG,2013,Rabi       ,Peas & beans (Pulses),397.0,272.0,29.8
2403,Assam,CHIRANG,2013,Rabi       ,Pineapple,686.0,12945.0,23.9
2404,Assam,CHIRANG,2013,Rabi       ,Rapeseed &Mustard,7791.0,3893.0,20.0
2405,Assam,CHIRANG,2013,Rabi       ,Sweet potato,125.0,442.0,23.1
2406,Assam,CHIRANG,2013,Rabi       ,Urad,1419.0,696.0,27.7
2407,Assam,CHIRANG,2013,Rabi       ,Wheat,647.0,633.0,22.5
2408,Assam,CHIRANG,2013,Summer     ,Paddy,2727.0,6025.0,26.0
2409,Assam,CHIRANG,2013,Summer     ,Rice,2727.0,6025.0,24.0
2410,Assam,CHIRANG,2013,Whole Year ,Banana,763.0,12562.0,22.4
2411,Assam,CHIRANG,2013,Whole Year ,Coconut ,583.0,4048.0,24.0
2412,Assam,CHIRANG,2013,Whole Year ,Onion,182.0,573.0,28.0
2413,Assam,CHIRANG,2013,Whole Year ,Potato,2801.0,22907.0,25.8
2414,Assam,CHIRANG,2013,Whole Year ,Sugarcane,209.0,7727.0,20.0
2415,Assam,CHIRANG,2013,Whole Year ,Turmeric,404.0,273.0,27.6
2416,Assam,CHIRANG,2013,Winter     ,Paddy,35250.0,58207.0,20.4
2417,Assam,CHIRANG,2013,Winter     ,Rice,35250.0,58207.0,20.6
2418,Assam,CHIRANG,2014,Autumn     ,Paddy,6255.0,6553.0,23.5
2419,Assam,CHIRANG,2014,Autumn     ,Rice,6255.0,6553.0,28.1
2420,Assam,CHIRANG,2014,Kharif     ,Arhar/Tur,222.0,236.0,27.2
2421,Assam,CHIRANG,2014,Kharif     ,Cotton(lint),24.0,10.0,24.9
2422,Assam,CHIRANG,2014,Kharif     ,Jute,1020.0,8966.0,26.1
2423,Assam,CHIRANG,2014,Kharif     ,Maize,297.0,864.0,29.2
2424,Assam,CHIRANG,2014,Kharif     ,Mesta,152.0,1105.0,26.0
2425,Assam,CHIRANG,2014,Kharif     ,Niger seed,211.0,138.0,26.5
2426,Assam,CHIRANG,2014,Kharif     ,Orange,1100.0,13557.0,26.0
2427,Assam,CHIRANG,2014,Kharif     ,Papaya,253.0,4129.0,24.8
2428,Assam,CHIRANG,2014,Kharif     ,Sesamum,394.0,272.0,23.0
2429,Assam,CHIRANG,2014,Kharif     ,Small millets,70.0,40.0,22.9
2430,Assam,CHIRANG,2014,Kharif     ,Tapioca,208.0,1050.0,27.9
2431,Assam,CHIRANG,2014,Kharif     ,Tobacco,99.0,51.0,27.4
2432,Assam,CHIRANG,2014,Rabi       ,Black pepper,14.0,24.0,20.4
2433,Assam,CHIRANG,2014,Rabi       ,Dry chillies,454.0,398.0,22.5
2434,Assam,CHIRANG,2014,Rabi       ,Ginger,488.0,2457.0,21.7
2435,Assam,CHIRANG,2014,Rabi       ,Gram,118.0,79.0,29.2
